"local_site","DateTime","mmt_num","SM"
"MRS12",2019-08-11 10:00:00,4,0.0214
"MRS12",2019-08-11 10:00:00,5,NaN
"MRS4",2019-08-11 10:00:00,1,0.1717
"MRS4",2019-08-11 10:00:00,2,0.1071
"MRS4",2019-08-11 10:00:00,3,0.2334
"MRS4",2019-08-11 10:00:00,4,0.1935
"MRS4",2019-08-11 10:00:00,5,0.2175
"MRS8",2019-08-11 10:00:00,1,0.1644
"MRS8",2019-08-11 10:00:00,2,0.2073
"MRS8",2019-08-11 10:00:00,3,0.1238
"MRS8",2019-08-11 10:00:00,4,0.0983
"MRS8",2019-08-11 10:00:00,5,NaN
"MRS12",2019-08-11 11:00:00,1,0.1652
"MRS12",2019-08-11 11:00:00,2,0.1739
"MRS12",2019-08-11 11:00:00,3,0.2225
"MRS12",2019-08-11 11:00:00,4,0.0206
"MRS12",2019-08-11 11:00:00,5,NaN
"MRS4",2019-08-11 11:00:00,1,0.171
"MRS4",2019-08-11 11:00:00,2,0.1071
"MRS4",2019-08-11 11:00:00,3,0.2334
"MRS4",2019-08-11 11:00:00,4,0.192
"MRS4",2019-08-11 11:00:00,5,0.2175
"MRS8",2019-08-11 11:00:00,1,0.163
"MRS8",2019-08-11 11:00:00,2,0.2066
"MRS8",2019-08-11 11:00:00,3,0.1216
"MRS8",2019-08-11 11:00:00,4,0.0983
"MRS8",2019-08-11 11:00:00,5,NaN
"MRS12",2019-08-11 12:00:00,1,0.1652
"MRS12",2019-08-11 12:00:00,2,0.1739
"MRS12",2019-08-11 12:00:00,3,0.2218
"MRS12",2019-08-11 12:00:00,4,0.0199
"MRS12",2019-08-11 12:00:00,5,NaN
"MRS4",2019-08-11 12:00:00,1,0.1717
"MRS4",2019-08-11 12:00:00,2,0.1056
"MRS4",2019-08-11 12:00:00,3,0.2327
"MRS4",2019-08-11 12:00:00,4,0.1906
"MRS4",2019-08-11 12:00:00,5,0.2175
"MRS8",2019-08-11 12:00:00,1,0.1623
"MRS8",2019-08-11 12:00:00,2,0.2044
"MRS8",2019-08-11 12:00:00,3,0.1209
"MRS8",2019-08-11 12:00:00,4,0.0969
"MRS8",2019-08-11 12:00:00,5,NaN
"MRS12",2019-08-11 13:00:00,1,0.1681
"MRS12",2019-08-11 13:00:00,2,0.1753
"MRS12",2019-08-11 13:00:00,3,0.224
"MRS12",2019-08-11 13:00:00,4,0.0228
"MRS12",2019-08-11 13:00:00,5,NaN
"MRS4",2019-08-11 13:00:00,1,0.1724
"MRS4",2019-08-11 13:00:00,2,0.1071
"MRS4",2019-08-11 13:00:00,3,0.3511
"MRS4",2019-08-11 13:00:00,4,0.24
"MRS4",2019-08-11 13:00:00,5,0.2225
"MRS8",2019-08-11 13:00:00,1,0.1913
"MRS8",2019-08-11 13:00:00,2,0.3547
"MRS8",2019-08-11 13:00:00,3,0.1434
"MRS8",2019-08-11 13:00:00,4,0.0904
"MRS8",2019-08-11 13:00:00,5,NaN
"MRS12",2019-08-11 14:00:00,1,0.2022
"MRS12",2019-08-11 14:00:00,2,0.1978
"MRS12",2019-08-11 14:00:00,3,0.24
"MRS12",2019-08-11 14:00:00,4,0.0199
"MRS12",2019-08-11 14:00:00,5,NaN
"MRS4",2019-08-11 14:00:00,1,0.2872
"MRS4",2019-08-11 14:00:00,2,0.1717
"MRS4",2019-08-11 14:00:00,3,0.4041
"MRS4",2019-08-11 14:00:00,4,0.269
"MRS4",2019-08-11 14:00:00,5,0.2937
"MRS8",2019-08-11 14:00:00,1,0.2451
"MRS8",2019-08-11 14:00:00,2,0.3533
"MRS8",2019-08-11 14:00:00,3,0.2247
"MRS8",2019-08-11 14:00:00,4,0.171
"MRS8",2019-08-11 14:00:00,5,NaN
"MRS12",2019-08-11 15:00:00,1,0.2182
"MRS12",2019-08-11 15:00:00,2,0.2458
"MRS12",2019-08-11 15:00:00,3,0.2632
"MRS12",2019-08-11 15:00:00,4,0.0228
"MRS12",2019-08-11 15:00:00,5,NaN
"MRS4",2019-08-11 15:00:00,1,0.285
"MRS4",2019-08-11 15:00:00,2,0.1782
"MRS4",2019-08-11 15:00:00,3,0.3533
"MRS4",2019-08-11 15:00:00,4,0.2509
"MRS4",2019-08-11 15:00:00,5,0.3082
"MRS8",2019-08-11 15:00:00,1,0.2414
"MRS8",2019-08-11 15:00:00,2,0.2821
"MRS8",2019-08-11 15:00:00,3,0.2254
"MRS8",2019-08-11 15:00:00,4,0.1819
"MRS8",2019-08-11 15:00:00,5,NaN
"MRS12",2019-08-11 16:00:00,1,0.2167
"MRS12",2019-08-11 16:00:00,2,0.2501
"MRS12",2019-08-11 16:00:00,3,0.2661
"MRS12",2019-08-11 16:00:00,4,0.0257
"MRS12",2019-08-11 16:00:00,5,NaN
"MRS4",2019-08-11 16:00:00,1,0.2443
"MRS4",2019-08-11 16:00:00,2,0.1724
"MRS4",2019-08-11 16:00:00,3,0.2959
"MRS4",2019-08-11 16:00:00,4,0.2262
"MRS4",2019-08-11 16:00:00,5,0.2966
"MRS8",2019-08-11 16:00:00,1,0.2146
"MRS8",2019-08-11 16:00:00,2,0.2581
"MRS8",2019-08-11 16:00:00,3,0.2247
"MRS8",2019-08-11 16:00:00,4,0.1782
"MRS8",2019-08-11 16:00:00,5,NaN
"MRS12",2019-08-11 17:00:00,1,0.1986
"MRS12",2019-08-11 17:00:00,2,0.2356
"MRS12",2019-08-11 17:00:00,3,0.256
"MRS12",2019-08-11 17:00:00,4,0.025
"MRS12",2019-08-11 17:00:00,5,NaN
"MRS4",2019-08-11 17:00:00,1,0.2298
"MRS4",2019-08-11 17:00:00,2,0.1659
"MRS4",2019-08-11 17:00:00,3,0.2836
"MRS4",2019-08-11 17:00:00,4,0.2175
"MRS4",2019-08-11 17:00:00,5,0.2879
"MRS8",2019-08-11 17:00:00,1,0.2095
"MRS8",2019-08-11 17:00:00,2,0.2472
"MRS8",2019-08-11 17:00:00,3,0.2211
"MRS8",2019-08-11 17:00:00,4,0.1717
"MRS8",2019-08-11 17:00:00,5,NaN
"MRS12",2019-08-11 18:00:00,1,0.1913
"MRS12",2019-08-11 18:00:00,2,0.2284
"MRS12",2019-08-11 18:00:00,3,0.2523
"MRS12",2019-08-11 18:00:00,4,0.025
"MRS12",2019-08-11 18:00:00,5,NaN
"MRS4",2019-08-11 18:00:00,1,0.2211
"MRS4",2019-08-11 18:00:00,2,0.1579
"MRS4",2019-08-11 18:00:00,3,0.277
"MRS4",2019-08-11 18:00:00,4,0.2116
"MRS4",2019-08-11 18:00:00,5,0.2806
"MRS8",2019-08-11 18:00:00,1,0.2087
"MRS8",2019-08-11 18:00:00,2,0.2429
"MRS8",2019-08-11 18:00:00,3,0.2102
"MRS8",2019-08-11 18:00:00,4,0.1695
"MRS8",2019-08-11 18:00:00,5,NaN
"MRS12",2019-08-11 19:00:00,1,0.187
"MRS12",2019-08-11 19:00:00,2,0.2233
"MRS12",2019-08-11 19:00:00,3,0.2494
"MRS12",2019-08-11 19:00:00,4,0.0243
"MRS12",2019-08-11 19:00:00,5,NaN
"MRS4",2019-08-11 19:00:00,1,0.216
"MRS4",2019-08-11 19:00:00,2,0.1535
"MRS4",2019-08-11 19:00:00,3,0.2727
"MRS4",2019-08-11 19:00:00,4,0.2095
"MRS4",2019-08-11 19:00:00,5,0.2756
"MRS8",2019-08-11 19:00:00,1,0.2066
"MRS8",2019-08-11 19:00:00,2,0.2385
"MRS8",2019-08-11 19:00:00,3,0.2029
"MRS8",2019-08-11 19:00:00,4,0.1659
"MRS8",2019-08-11 19:00:00,5,NaN
"MRS12",2019-08-11 20:00:00,1,0.184
"MRS12",2019-08-11 20:00:00,2,0.2196
"MRS12",2019-08-11 20:00:00,3,0.248
"MRS12",2019-08-11 20:00:00,4,0.0235
"MRS12",2019-08-11 20:00:00,5,NaN
"MRS4",2019-08-11 20:00:00,1,0.2116
"MRS4",2019-08-11 20:00:00,2,0.1499
"MRS4",2019-08-11 20:00:00,3,0.269
"MRS4",2019-08-11 20:00:00,4,0.2066
"MRS4",2019-08-11 20:00:00,5,0.2705
"MRS8",2019-08-11 20:00:00,1,0.2051
"MRS8",2019-08-11 20:00:00,2,0.2371
"MRS8",2019-08-11 20:00:00,3,0.1935
"MRS8",2019-08-11 20:00:00,4,0.1666
"MRS8",2019-08-11 20:00:00,5,NaN
"MRS12",2019-08-11 21:00:00,1,0.1811
"MRS12",2019-08-11 21:00:00,2,0.2153
"MRS12",2019-08-11 21:00:00,3,0.2465
"MRS12",2019-08-11 21:00:00,4,0.0228
"MRS12",2019-08-11 21:00:00,5,NaN
"MRS4",2019-08-11 21:00:00,1,0.2087
"MRS4",2019-08-11 21:00:00,2,0.1477
"MRS4",2019-08-11 21:00:00,3,0.2661
"MRS4",2019-08-11 21:00:00,4,0.2051
"MRS4",2019-08-11 21:00:00,5,0.2683
"MRS8",2019-08-11 21:00:00,1,0.2044
"MRS8",2019-08-11 21:00:00,2,0.2342
"MRS8",2019-08-11 21:00:00,3,0.1906
"MRS8",2019-08-11 21:00:00,4,0.1637
"MRS8",2019-08-11 21:00:00,5,NaN
"MRS12",2019-08-11 22:00:00,1,0.1804
"MRS12",2019-08-11 22:00:00,2,0.2138
"MRS12",2019-08-11 22:00:00,3,0.2451
"MRS12",2019-08-11 22:00:00,4,0.0235
"MRS12",2019-08-11 22:00:00,5,NaN
"MRS4",2019-08-11 22:00:00,1,0.2066
"MRS4",2019-08-11 22:00:00,2,0.1463
"MRS4",2019-08-11 22:00:00,3,0.2639
"MRS4",2019-08-11 22:00:00,4,0.2037
"MRS4",2019-08-11 22:00:00,5,0.2639
"MRS8",2019-08-11 22:00:00,1,0.2051
"MRS8",2019-08-11 22:00:00,2,0.2327
"MRS8",2019-08-11 22:00:00,3,0.1884
"MRS8",2019-08-11 22:00:00,4,0.1644
"MRS8",2019-08-11 22:00:00,5,NaN
"MRS12",2019-08-11 23:00:00,1,0.179
"MRS12",2019-08-11 23:00:00,2,0.2124
"MRS12",2019-08-11 23:00:00,3,0.2443
"MRS12",2019-08-11 23:00:00,4,0.0235
"MRS12",2019-08-11 23:00:00,5,NaN
"MRS4",2019-08-11 23:00:00,1,0.2058
"MRS4",2019-08-11 23:00:00,2,0.1448
"MRS4",2019-08-11 23:00:00,3,0.2618
"MRS4",2019-08-11 23:00:00,4,0.2029
"MRS4",2019-08-11 23:00:00,5,0.261
"MRS8",2019-08-11 23:00:00,1,0.2029
"MRS8",2019-08-11 23:00:00,2,0.232
"MRS8",2019-08-11 23:00:00,3,0.1855
"MRS8",2019-08-11 23:00:00,4,0.1637
"MRS8",2019-08-11 23:00:00,5,NaN
"MRS12",2019-08-12 00:00:00,1,0.1782
"MRS12",2019-08-12 00:00:00,2,0.2109
"MRS12",2019-08-12 00:00:00,3,0.2436
"MRS12",2019-08-12 00:00:00,4,0.0235
"MRS12",2019-08-12 00:00:00,5,NaN
"MRS4",2019-08-12 00:00:00,1,0.2044
"MRS4",2019-08-12 00:00:00,2,0.1434
"MRS4",2019-08-12 00:00:00,3,0.2603
"MRS4",2019-08-12 00:00:00,4,0.2015
"MRS4",2019-08-12 00:00:00,5,0.2589
"MRS8",2019-08-12 00:00:00,1,0.2022
"MRS8",2019-08-12 00:00:00,2,0.2313
"MRS8",2019-08-12 00:00:00,3,0.184
"MRS8",2019-08-12 00:00:00,4,0.163
"MRS8",2019-08-12 00:00:00,5,NaN
"MRS12",2019-08-12 01:00:00,1,0.1775
"MRS12",2019-08-12 01:00:00,2,0.2095
"MRS12",2019-08-12 01:00:00,3,0.2422
"MRS12",2019-08-12 01:00:00,4,0.0235
"MRS12",2019-08-12 01:00:00,5,NaN
"MRS4",2019-08-12 01:00:00,1,0.2037
"MRS4",2019-08-12 01:00:00,2,0.1426
"MRS4",2019-08-12 01:00:00,3,0.2589
"MRS4",2019-08-12 01:00:00,4,0.2015
"MRS4",2019-08-12 01:00:00,5,0.2574
"MRS8",2019-08-12 01:00:00,1,0.2008
"MRS8",2019-08-12 01:00:00,2,0.2298
"MRS8",2019-08-12 01:00:00,3,0.1819
"MRS8",2019-08-12 01:00:00,4,0.1623
"MRS8",2019-08-12 01:00:00,5,NaN
"MRS12",2019-08-12 02:00:00,1,0.1768
"MRS12",2019-08-12 02:00:00,2,0.2087
"MRS12",2019-08-12 02:00:00,3,0.2422
"MRS12",2019-08-12 02:00:00,4,0.0235
"MRS12",2019-08-12 02:00:00,5,NaN
"MRS4",2019-08-12 02:00:00,1,0.2029
"MRS4",2019-08-12 02:00:00,2,0.1419
"MRS4",2019-08-12 02:00:00,3,0.2581
"MRS4",2019-08-12 02:00:00,4,0.2008
"MRS4",2019-08-12 02:00:00,5,0.256
"MRS8",2019-08-12 02:00:00,1,0.2
"MRS8",2019-08-12 02:00:00,2,0.2291
"MRS8",2019-08-12 02:00:00,3,0.1804
"MRS8",2019-08-12 02:00:00,4,0.1623
"MRS8",2019-08-12 02:00:00,5,NaN
"MRS12",2019-08-12 03:00:00,1,0.1768
"MRS12",2019-08-12 03:00:00,2,0.208
"MRS12",2019-08-12 03:00:00,3,0.2414
"MRS12",2019-08-12 03:00:00,4,0.0243
"MRS12",2019-08-12 03:00:00,5,NaN
"MRS4",2019-08-12 03:00:00,1,0.2008
"MRS4",2019-08-12 03:00:00,2,0.1412
"MRS4",2019-08-12 03:00:00,3,0.2567
"MRS4",2019-08-12 03:00:00,4,0.2
"MRS4",2019-08-12 03:00:00,5,0.2538
"MRS8",2019-08-12 03:00:00,1,0.1993
"MRS8",2019-08-12 03:00:00,2,0.2284
"MRS8",2019-08-12 03:00:00,3,0.179
"MRS8",2019-08-12 03:00:00,4,0.1615
"MRS8",2019-08-12 03:00:00,5,NaN
"MRS12",2019-08-12 04:00:00,1,0.1753
"MRS12",2019-08-12 04:00:00,2,0.2066
"MRS12",2019-08-12 04:00:00,3,0.2407
"MRS12",2019-08-12 04:00:00,4,0.0243
"MRS12",2019-08-12 04:00:00,5,NaN
"MRS4",2019-08-12 04:00:00,1,0.2
"MRS4",2019-08-12 04:00:00,2,0.1412
"MRS4",2019-08-12 04:00:00,3,0.256
"MRS4",2019-08-12 04:00:00,4,0.1993
"MRS4",2019-08-12 04:00:00,5,0.2523
"MRS8",2019-08-12 04:00:00,1,0.1993
"MRS8",2019-08-12 04:00:00,2,0.2276
"MRS8",2019-08-12 04:00:00,3,0.1768
"MRS8",2019-08-12 04:00:00,4,0.1601
"MRS8",2019-08-12 04:00:00,5,NaN
"MRS12",2019-08-12 05:00:00,1,0.1782
"MRS12",2019-08-12 05:00:00,2,0.2066
"MRS12",2019-08-12 05:00:00,3,0.2407
"MRS12",2019-08-12 05:00:00,4,0.0243
"MRS12",2019-08-12 05:00:00,5,NaN
"MRS4",2019-08-12 05:00:00,1,0.1993
"MRS4",2019-08-12 05:00:00,2,0.1397
"MRS4",2019-08-12 05:00:00,3,0.2545
"MRS4",2019-08-12 05:00:00,4,0.1993
"MRS4",2019-08-12 05:00:00,5,0.2501
"MRS8",2019-08-12 05:00:00,1,0.1986
"MRS8",2019-08-12 05:00:00,2,0.2276
"MRS8",2019-08-12 05:00:00,3,0.1753
"MRS8",2019-08-12 05:00:00,4,0.1608
"MRS8",2019-08-12 05:00:00,5,NaN
"MRS12",2019-08-12 06:00:00,1,0.1761
"MRS12",2019-08-12 06:00:00,2,0.2051
"MRS12",2019-08-12 06:00:00,3,0.24
"MRS12",2019-08-12 06:00:00,4,0.0243
"MRS12",2019-08-12 06:00:00,5,NaN
"MRS4",2019-08-12 06:00:00,1,0.1993
"MRS4",2019-08-12 06:00:00,2,0.1383
"MRS4",2019-08-12 06:00:00,3,0.253
"MRS4",2019-08-12 06:00:00,4,0.1978
"MRS4",2019-08-12 06:00:00,5,0.2501
"MRS8",2019-08-12 06:00:00,1,0.1993
"MRS8",2019-08-12 06:00:00,2,0.2254
"MRS8",2019-08-12 06:00:00,3,0.1739
"MRS8",2019-08-12 06:00:00,4,0.1586
"MRS8",2019-08-12 06:00:00,5,NaN
"MRS12",2019-08-12 07:00:00,1,0.1753
"MRS12",2019-08-12 07:00:00,2,0.2044
"MRS12",2019-08-12 07:00:00,3,0.24
"MRS12",2019-08-12 07:00:00,4,0.0243
"MRS12",2019-08-12 07:00:00,5,NaN
"MRS4",2019-08-12 07:00:00,1,0.1986
"MRS4",2019-08-12 07:00:00,2,0.1376
"MRS4",2019-08-12 07:00:00,3,0.253
"MRS4",2019-08-12 07:00:00,4,0.1978
"MRS4",2019-08-12 07:00:00,5,0.248
"MRS8",2019-08-12 07:00:00,1,0.1986
"MRS8",2019-08-12 07:00:00,2,0.224
"MRS8",2019-08-12 07:00:00,3,0.1746
"MRS8",2019-08-12 07:00:00,4,0.1586
"MRS8",2019-08-12 07:00:00,5,NaN
"MRS12",2019-08-12 08:00:00,1,0.1753
"MRS12",2019-08-12 08:00:00,2,0.2037
"MRS12",2019-08-12 08:00:00,3,0.2392
"MRS12",2019-08-12 08:00:00,4,0.0243
"MRS12",2019-08-12 08:00:00,5,NaN
"MRS4",2019-08-12 08:00:00,1,0.1986
"MRS4",2019-08-12 08:00:00,2,0.1383
"MRS4",2019-08-12 08:00:00,3,0.2523
"MRS4",2019-08-12 08:00:00,4,0.1971
"MRS4",2019-08-12 08:00:00,5,0.2465
"MRS8",2019-08-12 08:00:00,1,0.1986
"MRS8",2019-08-12 08:00:00,2,0.2247
"MRS8",2019-08-12 08:00:00,3,0.1739
"MRS8",2019-08-12 08:00:00,4,0.1594
"MRS8",2019-08-12 08:00:00,5,NaN
"MRS12",2019-08-12 09:00:00,1,0.1746
"MRS12",2019-08-12 09:00:00,2,0.2029
"MRS12",2019-08-12 09:00:00,3,0.2392
"MRS12",2019-08-12 09:00:00,4,0.025
"MRS12",2019-08-12 09:00:00,5,NaN
"MRS4",2019-08-12 09:00:00,1,0.1978
"MRS4",2019-08-12 09:00:00,2,0.139
"MRS4",2019-08-12 09:00:00,3,0.2516
"MRS4",2019-08-12 09:00:00,4,0.1978
"MRS4",2019-08-12 09:00:00,5,0.2443
"MRS8",2019-08-12 09:00:00,1,0.1957
"MRS8",2019-08-12 09:00:00,2,0.2262
"MRS8",2019-08-12 09:00:00,3,0.1724
"MRS8",2019-08-12 09:00:00,4,0.1572
"MRS8",2019-08-12 09:00:00,5,NaN
"MRS12",2019-08-12 10:00:00,1,0.1746
"MRS12",2019-08-12 10:00:00,2,0.2022
"MRS12",2019-08-12 10:00:00,3,0.2385
"MRS12",2019-08-12 10:00:00,4,0.025
"MRS12",2019-08-12 10:00:00,5,NaN
"MRS4",2019-08-12 10:00:00,1,0.1978
"MRS4",2019-08-12 10:00:00,2,0.1383
"MRS4",2019-08-12 10:00:00,3,0.2501
"MRS4",2019-08-12 10:00:00,4,0.1964
"MRS4",2019-08-12 10:00:00,5,0.2422
"MRS8",2019-08-12 10:00:00,1,0.1949
"MRS8",2019-08-12 10:00:00,2,0.2211
"MRS8",2019-08-12 10:00:00,3,0.1717
"MRS8",2019-08-12 10:00:00,4,0.1564
"MRS8",2019-08-12 10:00:00,5,NaN
"MRS12",2019-08-12 11:00:00,1,0.1739
"MRS12",2019-08-12 11:00:00,2,0.2022
"MRS12",2019-08-12 11:00:00,3,0.2458
"MRS12",2019-08-12 11:00:00,4,0.0257
"MRS12",2019-08-12 11:00:00,5,NaN
"MRS4",2019-08-12 11:00:00,1,0.1986
"MRS4",2019-08-12 11:00:00,2,0.1376
"MRS4",2019-08-12 11:00:00,3,0.2501
"MRS4",2019-08-12 11:00:00,4,0.1957
"MRS4",2019-08-12 11:00:00,5,0.2458
"MRS8",2019-08-12 11:00:00,1,0.1942
"MRS8",2019-08-12 11:00:00,2,0.2175
"MRS8",2019-08-12 11:00:00,3,0.1695
"MRS8",2019-08-12 11:00:00,4,0.155
"MRS8",2019-08-12 11:00:00,5,NaN
"MRS12",2019-08-12 12:00:00,1,0.1804
"MRS12",2019-08-12 12:00:00,2,0.2116
"MRS12",2019-08-12 12:00:00,3,0.2465
"MRS12",2019-08-12 12:00:00,4,0.0257
"MRS12",2019-08-12 12:00:00,5,NaN
"MRS4",2019-08-12 12:00:00,1,0.2008
"MRS4",2019-08-12 12:00:00,2,0.1376
"MRS4",2019-08-12 12:00:00,3,0.2501
"MRS4",2019-08-12 12:00:00,4,0.1949
"MRS4",2019-08-12 12:00:00,5,0.2422
"MRS8",2019-08-12 12:00:00,1,0.1949
"MRS8",2019-08-12 12:00:00,2,0.2204
"MRS8",2019-08-12 12:00:00,3,0.1666
"MRS8",2019-08-12 12:00:00,4,0.1528
"MRS8",2019-08-12 12:00:00,5,NaN
"MRS12",2019-08-12 13:00:00,1,0.1891
"MRS12",2019-08-12 13:00:00,2,0.2116
"MRS12",2019-08-12 13:00:00,3,0.2458
"MRS12",2019-08-12 13:00:00,4,0.033
"MRS12",2019-08-12 13:00:00,5,NaN
"MRS4",2019-08-12 13:00:00,1,0.2008
"MRS4",2019-08-12 13:00:00,2,0.1361
"MRS4",2019-08-12 13:00:00,3,0.2596
"MRS4",2019-08-12 13:00:00,4,0.1935
"MRS4",2019-08-12 13:00:00,5,0.2407
"MRS8",2019-08-12 13:00:00,1,0.1949
"MRS8",2019-08-12 13:00:00,2,0.2116
"MRS8",2019-08-12 13:00:00,3,0.1652
"MRS8",2019-08-12 13:00:00,4,0.1528
"MRS8",2019-08-12 13:00:00,5,NaN
"MRS12",2019-08-12 14:00:00,1,0.1848
"MRS12",2019-08-12 14:00:00,2,0.2095
"MRS12",2019-08-12 14:00:00,3,0.2422
"MRS12",2019-08-12 14:00:00,4,0.0315
"MRS12",2019-08-12 14:00:00,5,NaN
"MRS4",2019-08-12 14:00:00,1,0.2022
"MRS4",2019-08-12 14:00:00,2,0.1318
"MRS4",2019-08-12 14:00:00,3,0.2509
"MRS4",2019-08-12 14:00:00,4,0.1899
"MRS4",2019-08-12 14:00:00,5,0.2465
"MRS8",2019-08-12 14:00:00,1,0.192
"MRS8",2019-08-12 14:00:00,2,0.2109
"MRS8",2019-08-12 14:00:00,3,0.163
"MRS8",2019-08-12 14:00:00,4,0.1506
"MRS8",2019-08-12 14:00:00,5,NaN
"MRS12",2019-08-12 15:00:00,1,0.1782
"MRS12",2019-08-12 15:00:00,2,0.2073
"MRS12",2019-08-12 15:00:00,3,0.24
"MRS12",2019-08-12 15:00:00,4,0.0264
"MRS12",2019-08-12 15:00:00,5,NaN
"MRS4",2019-08-12 15:00:00,1,0.2037
"MRS4",2019-08-12 15:00:00,2,0.1303
"MRS4",2019-08-12 15:00:00,3,0.2458
"MRS4",2019-08-12 15:00:00,4,0.1862
"MRS4",2019-08-12 15:00:00,5,0.2385
"MRS8",2019-08-12 15:00:00,1,0.1906
"MRS8",2019-08-12 15:00:00,2,0.2073
"MRS8",2019-08-12 15:00:00,3,0.1608
"MRS8",2019-08-12 15:00:00,4,0.1492
"MRS8",2019-08-12 15:00:00,5,NaN
"MRS12",2019-08-12 16:00:00,1,0.171
"MRS12",2019-08-12 16:00:00,2,0.2037
"MRS12",2019-08-12 16:00:00,3,0.2371
"MRS12",2019-08-12 16:00:00,4,0.0235
"MRS12",2019-08-12 16:00:00,5,NaN
"MRS4",2019-08-12 16:00:00,1,0.1957
"MRS4",2019-08-12 16:00:00,2,0.1274
"MRS4",2019-08-12 16:00:00,3,0.2436
"MRS4",2019-08-12 16:00:00,4,0.1884
"MRS4",2019-08-12 16:00:00,5,0.2342
"MRS8",2019-08-12 16:00:00,1,0.1884
"MRS8",2019-08-12 16:00:00,2,0.2051
"MRS8",2019-08-12 16:00:00,3,0.1572
"MRS8",2019-08-12 16:00:00,4,0.1448
"MRS8",2019-08-12 16:00:00,5,NaN
"MRS12",2019-08-12 17:00:00,1,0.1637
"MRS12",2019-08-12 17:00:00,2,0.1993
"MRS12",2019-08-12 17:00:00,3,0.2254
"MRS12",2019-08-12 17:00:00,4,0.0184
"MRS12",2019-08-12 17:00:00,5,NaN
"MRS4",2019-08-12 17:00:00,1,0.192
"MRS4",2019-08-12 17:00:00,2,0.1259
"MRS4",2019-08-12 17:00:00,3,0.2414
"MRS4",2019-08-12 17:00:00,4,0.187
"MRS4",2019-08-12 17:00:00,5,0.2327
"MRS8",2019-08-12 17:00:00,1,0.187
"MRS8",2019-08-12 17:00:00,2,0.2029
"MRS8",2019-08-12 17:00:00,3,0.1543
"MRS8",2019-08-12 17:00:00,4,0.1426
"MRS8",2019-08-12 17:00:00,5,NaN
"MRS12",2019-08-12 18:00:00,1,0.1521
"MRS12",2019-08-12 18:00:00,2,0.1891
"MRS12",2019-08-12 18:00:00,3,0.2225
"MRS12",2019-08-12 18:00:00,4,0.0097
"MRS12",2019-08-12 18:00:00,5,NaN
"MRS4",2019-08-12 18:00:00,1,0.1899
"MRS4",2019-08-12 18:00:00,2,0.1245
"MRS4",2019-08-12 18:00:00,3,0.2392
"MRS4",2019-08-12 18:00:00,4,0.184
"MRS4",2019-08-12 18:00:00,5,0.2291
"MRS8",2019-08-12 18:00:00,1,0.1855
"MRS8",2019-08-12 18:00:00,2,0.2008
"MRS8",2019-08-12 18:00:00,3,0.1521
"MRS8",2019-08-12 18:00:00,4,0.1405
"MRS8",2019-08-12 18:00:00,5,NaN
"MRS12",2019-08-12 19:00:00,1,0.1485
"MRS12",2019-08-12 19:00:00,2,0.1848
"MRS12",2019-08-12 19:00:00,3,0.2211
"MRS12",2019-08-12 19:00:00,4,0.0068
"MRS12",2019-08-12 19:00:00,5,NaN
"MRS4",2019-08-12 19:00:00,1,0.187
"MRS4",2019-08-12 19:00:00,2,0.1223
"MRS4",2019-08-12 19:00:00,3,0.2371
"MRS4",2019-08-12 19:00:00,4,0.1833
"MRS4",2019-08-12 19:00:00,5,0.2254
"MRS8",2019-08-12 19:00:00,1,0.184
"MRS8",2019-08-12 19:00:00,2,0.1993
"MRS8",2019-08-12 19:00:00,3,0.1492
"MRS8",2019-08-12 19:00:00,4,0.1383
"MRS8",2019-08-12 19:00:00,5,NaN
"MRS12",2019-08-12 20:00:00,1,0.1456
"MRS12",2019-08-12 20:00:00,2,0.1819
"MRS12",2019-08-12 20:00:00,3,0.2175
"MRS12",2019-08-12 20:00:00,4,0.0032
"MRS12",2019-08-12 20:00:00,5,NaN
"MRS4",2019-08-12 20:00:00,1,0.1848
"MRS4",2019-08-12 20:00:00,2,0.1209
"MRS4",2019-08-12 20:00:00,3,0.2356
"MRS4",2019-08-12 20:00:00,4,0.1826
"MRS4",2019-08-12 20:00:00,5,0.2233
"MRS8",2019-08-12 20:00:00,1,0.1826
"MRS8",2019-08-12 20:00:00,2,0.1993
"MRS8",2019-08-12 20:00:00,3,0.1463
"MRS8",2019-08-12 20:00:00,4,0.1368
"MRS8",2019-08-12 20:00:00,5,NaN
"MRS12",2019-08-12 21:00:00,1,0.1434
"MRS12",2019-08-12 21:00:00,2,0.179
"MRS12",2019-08-12 21:00:00,3,0.216
"MRS12",2019-08-12 21:00:00,4,0.0032
"MRS12",2019-08-12 21:00:00,5,NaN
"MRS4",2019-08-12 21:00:00,1,0.184
"MRS4",2019-08-12 21:00:00,2,0.1209
"MRS4",2019-08-12 21:00:00,3,0.2342
"MRS4",2019-08-12 21:00:00,4,0.1804
"MRS4",2019-08-12 21:00:00,5,0.2233
"MRS8",2019-08-12 21:00:00,1,0.1826
"MRS8",2019-08-12 21:00:00,2,0.1978
"MRS8",2019-08-12 21:00:00,3,0.1448
"MRS8",2019-08-12 21:00:00,4,0.1354
"MRS8",2019-08-12 21:00:00,5,NaN
"MRS12",2019-08-12 22:00:00,1,0.1426
"MRS12",2019-08-12 22:00:00,2,0.1775
"MRS12",2019-08-12 22:00:00,3,0.2153
"MRS12",2019-08-12 22:00:00,4,0.0039
"MRS12",2019-08-12 22:00:00,5,NaN
